symbol,strategy,time,type,entry_price,lot_size,sl,tp,capital,exit_price,profit,exit_reason,exit_label
XAUUSD,mark2,2025-09-25 09:10:00,SELL,3734.13,2.781379120510274,3731.71,3741.3900000000003,257.10141463624143,3745.9,32.736832248405875,TP,R:R
XAUUSD,mark2,2025-09-25 19:15:00,SHORT,3739.85,2.69686798569472,3742.71,3731.2699999999995,257.10141463624143,,,,
XAUUSD,mark2,2025-09-25 21:20:00,COVER,3739.85,2.69686798569472,3742.71,3731.2699999999995,242.32257807463432,3745.33,-14.778836561607116,SL,SL
XAUUSD,mark2,2025-09-26 11:10:00,SHORT,3748.92,2.330024789179258,3752.04,3739.5600000000004,242.32257807463432,,,,
XAUUSD,mark2,2025-09-26 11:20:00,COVER,3748.92,2.330024789179258,3752.04,3739.5600000000004,234.86649874926113,3752.12,-7.456079325373201,SL,SL
XAUUSD,mark_dollar_supertrend,2025-09-29 12:45:00,SHORT,3808.11,2.948115047062012,3810.5,3800.9400000000005,234.86649874926113,,,,
XAUUSD,mark_dollar_supertrend,2025-09-29 13:20:00,COVER,3808.11,2.948115047062012,3810.5,3800.9400000000005,212.54926784300255,3815.68,-22.317230906258573,SL,SL
XAUUSD,mark2,2025-09-30 01:30:00,BUY,3828.79,3.0077726581558513,3826.67,3835.1499999999996,212.54926784300255,,,,
XAUUSD,mark2,2025-09-30 03:00:00,SELL,3828.79,3.0077726581558513,3826.67,3835.1499999999996,233.7841428095827,3835.85,21.234874966580147,TP,R:R
XAUUSD,mark_dollar_supertrend,2025-09-30 15:45:00,BUY,3819.11,0.809875783404992,3810.45,3845.090000000001,233.7841428095827,,,,
XAUUSD,mark_dollar_supertrend,2025-09-30 17:15:00,SELL,3819.11,0.809875783404992,3810.45,3845.090000000001,258.19379892140904,3849.25,24.409656111826354,TP,R:R
XAUUSD,mark2,2025-09-30 18:15:00,BUY,3836.14,1.5775588528803464,3831.23,3850.8699999999994,258.19379892140904,,,,
XAUUSD,mark2,2025-09-30 22:15:00,SELL,3836.14,1.5775588528803464,3831.23,3850.8699999999994,282.23579583930587,3851.38,24.041996917896853,TP,R:R
XAUUSD,mark_dollar_supertrend,2025-10-01 05:20:00,SHORT,3865.09,2.2049671549947547,3868.93,3853.570000000001,282.23579583930587,,,,
XAUUSD,mark_dollar_supertrend,2025-10-01 08:00:00,COVER,3865.09,2.2049671549947547,3868.93,3853.570000000001,272.5118906857793,3869.5,-9.723905153526548,SL,SL
XAUUSD,mark_dollar_supertrend,2025-10-01 21:30:00,BUY,3866.05,2.662982645137766,3862.98,3875.2600000000007,272.5118906857793,,,,
XAUUSD,mark_dollar_supertrend,2025-10-01 21:40:00,SELL,3866.05,2.662982645137766,3862.98,3875.2600000000007,254.96283505432103,3859.46,-17.549055631458263,SL,SL
XAUUSD,mark_dollar_supertrend,2025-10-02 21:45:00,BUY,3849.05,6.768924824450346,3847.92,3852.4400000000005,254.96283505432103,,,,
XAUUSD,mark_dollar_supertrend,2025-10-02 22:00:00,SELL,3849.05,6.768924824450346,3847.92,3852.4400000000005,304.6467432657845,3856.39,49.68390821146345,TP,R:R
XAUUSD,mark_dollar_supertrend,2025-10-03 08:10:00,BUY,3850.72,1.5232337163289225,3844.72,3868.72,304.6467432657845,,,,
XAUUSD,mark_dollar_supertrend,2025-10-03 15:40:00,SELL,3850.72,1.5232337163289225,3844.72,3868.72,335.06572058087346,3870.69,30.41897731508897,TP,R:R
XAUUSD,mark2,2025-10-03 19:00:00,SHORT,3888.36,3.092914343823447,3891.61,3878.61,335.06572058087346,,,,
XAUUSD,mark2,2025-10-03 20:50:00,COVER,3888.36,3.092914343823447,3891.61,3878.61,367.2011006132001,3877.97,32.13538003232663,TP,R:R
XAUUSD,mark_dollar_supertrend,2025-10-07 06:10:00,BUY,3967.68,3.431785987039214,3964.47,3977.31,367.2011006132001,,,,
XAUUSD,mark_dollar_supertrend,2025-10-07 06:20:00,SELL,3967.68,3.431785987039214,3964.47,3977.31,354.22894958219274,3963.9,-12.972151031007355,SL,SL
XAUUSD,mark2,2025-10-07 17:15:00,BUY,3976.65,1.418807541717683,3969.16,3999.120000000001,354.22894958219274,,,,
XAUUSD,mark2,2025-10-07 18:45:00,SELL,3976.65,1.418807541717683,3969.16,3999.120000000001,335.71351116277674,3963.6,-18.51543841941602,SL,SL
XAUUSD,mark_dollar_supertrend,2025-10-08 21:10:00,SHORT,4042.53,1.2928633292533183,4050.32,4019.1600000000003,335.71351116277674,,,,
XAUUSD,mark_dollar_supertrend,2025-10-08 22:00:00,COVER,4042.53,1.2928633292533183,4050.32,4019.1600000000003,320.59993884380594,4054.22,-15.113572318970773,SL,SL
XAUUSD,mark2,2025-10-09 03:30:00,SHORT,4026.04,5.255736702357684,4027.87,4020.55,320.59993884380594,,,,
XAUUSD,mark2,2025-10-09 04:00:00,COVER,4026.04,5.255736702357684,4027.87,4020.55,408.37074177317834,4009.34,87.77080292937237,TP,R:R
XAUUSD,mark_dollar_supertrend,2025-10-10 04:15:00,SHORT,3978.76,1.9791796854921069,3984.95,3960.1900000000014,408.37074177317834,,,,
XAUUSD,mark_dollar_supertrend,2025-10-10 05:30:00,COVER,3978.76,1.9791796854921069,3984.95,3960.1900000000014,394.10085624078107,3985.97,-14.269885532397263,SL,SL
XAUUSD,mark2,2025-10-13 22:35:00,SHORT,4103.08,3.212778719353939,4106.76,4092.039999999999,394.10085624078107,,,,
XAUUSD,mark2,2025-10-13 22:50:00,COVER,4103.08,3.212778719353939,4106.76,4092.039999999999,372.18970537478816,4109.9,-21.91115086599293,SL,SL
XAUUSD,mark2,2025-10-15 07:35:00,BUY,4176.7,3.3530604087819484,4173.37,4186.69,372.18970537478816,,,,
XAUUSD,mark2,2025-10-15 08:10:00,SELL,4176.7,3.3530604087819484,4173.37,4186.69,415.6118376685138,4189.65,43.422132293725625,TP,R:R
XAUUSD,mark2,2025-10-15 15:30:00,BUY,4186.45,1.2671092611844743,4176.61,4215.97,415.6118376685138,,,,
XAUUSD,mark2,2025-10-16 03:15:00,SELL,4186.45,1.2671092611844743,4176.61,4215.97,455.1963309879165,4217.69,39.5844933194027,TP,R:R
XAUUSD,mark2,2025-10-16 04:45:00,SHORT,4225.26,1.8183608428278426,4232.77,4202.73,455.1963309879165,,,,
XAUUSD,mark2,2025-10-16 05:05:00,COVER,4225.26,1.8183608428278426,4232.77,4202.73,439.44932608902764,4233.92,-15.747004898888852,SL,SL
XAUUSD,mark_dollar_supertrend,2025-10-16 08:10:00,SHORT,4227.17,1.796114411807979,4234.51,4205.15,439.44932608902764,,,,
XAUUSD,mark_dollar_supertrend,2025-10-16 08:55:00,COVER,4227.17,1.796114411807979,4234.51,4205.15,479.5026774723459,4204.87,40.05335138331826,TP,R:R
XAUUSD,mark_dollar_supertrend,2025-10-17 21:15:00,BUY,4239.35,1.8162980207285662,4231.43,4263.110000000001,479.5026774723459,,,,
XAUUSD,mark_dollar_supertrend,2025-10-17 22:05:00,SELL,4239.35,1.8162980207285662,4231.43,4263.110000000001,463.59190681076325,4230.59,-15.910770661582635,SL,SL
XAUUSD,mark2,2025-10-20 04:00:00,SHORT,4234.22,0.8444297027518791,4250.69,4184.810000000002,463.59190681076325,,,,
XAUUSD,mark2,2025-10-20 04:10:00,COVER,4234.22,0.8444297027518791,4250.69,4184.810000000002,445.782884379726,4255.31,-17.809022431037253,SL,SL
XAUUSD,mark2,2025-10-20 13:10:00,BUY,4253.71,1.6654404148682695,4245.68,4277.799999999999,445.782884379726,,,,
XAUUSD,mark2,2025-10-20 14:55:00,SELL,4253.71,1.6654404148682695,4245.68,4277.799999999999,488.8345191040714,4279.56,43.05163472434538,TP,R:R
XAUUSD,mark2,2025-10-22 19:40:00,SHORT,4050.66,1.1817111662467183,4063.07,4013.429999999999,488.8345191040714,,,,
XAUUSD,mark2,2025-10-22 20:45:00,COVER,4050.66,1.1817111662467183,4063.07,4013.429999999999,471.84151253344345,4065.04,-16.993006570627937,SL,SL
XAUUSD,mark_dollar_supertrend,2025-10-23 02:25:00,SHORT,4086.11,3.173821833184571,4090.57,4072.73,471.84151253344345,,,,
XAUUSD,mark_dollar_supertrend,2025-10-23 02:30:00,COVER,4086.11,3.173821833184571,4090.57,4072.73,448.2600163128826,4093.54,-23.581496220560844,SL,SL
XAUUSD,mark2,2025-10-27 00:20:00,SHORT,4101.58,1.7578824169133487,4109.23,4078.630000000001,448.2600163128826,,,,
XAUUSD,mark2,2025-10-27 00:45:00,COVER,4101.58,1.7578824169133487,4109.23,4078.630000000001,489.4999378136698,4078.12,41.239921500787226,TP,R:R
XAUUSD,mark_dollar_supertrend,2025-10-27 09:20:00,SHORT,4069.25,3.834203168253361,4073.08,4057.76,489.4999378136698,,,,
XAUUSD,mark_dollar_supertrend,2025-10-27 10:45:00,COVER,4069.25,3.834203168253361,4073.08,4057.76,534.3217728505518,4057.56,44.821835036882,TP,R:R
XAUUSD,mark2,2025-10-27 14:25:00,SHORT,4034.58,2.2450494657586613,4041.72,4013.1600000000003,534.3217728505518,,,,
XAUUSD,mark2,2025-10-27 14:45:00,COVER,4034.58,2.2450494657586613,4041.72,4013.1600000000003,511.444718794471,4044.77,-22.87705405608088,SL,SL
XAUUSD,mark_dollar_supertrend,2025-10-28 12:45:00,BUY,3922.52,2.0650527003814894,3915.09,3944.8099999999995,511.444718794471,,,,
XAUUSD,mark_dollar_supertrend,2025-10-28 14:45:00,SELL,3922.52,2.0650527003814894,3915.09,3944.8099999999995,488.00637064514126,3911.17,-23.438348149329716,SL,SL
XAUUSD,mark_dollar_supertrend,2025-10-29 15:10:00,SHORT,4012.44,1.7788810594598061,4020.67,3987.75,488.00637064514126,,,,
XAUUSD,mark_dollar_supertrend,2025-10-29 19:25:00,COVER,4012.44,1.7788810594598061,4020.67,3987.75,533.7236138732587,3986.74,45.7172432281175,TP,R:R
XAUUSD,mark2,2025-10-31 12:15:00,SHORT,4013.78,5.446159325238075,4016.72,4004.9600000000014,533.7236138732587,,,,
XAUUSD,mark2,2025-10-31 13:15:00,COVER,4013.78,5.446159325238075,4016.72,4004.9600000000014,586.5513593280696,4004.08,52.82774545481082,TP,R:R
XAUUSD,mark_dollar_supertrend,2025-10-31 15:50:00,SHORT,4014.49,2.9133345661988193,4020.53,3996.3699999999985,586.5513593280696,,,,
XAUUSD,mark_dollar_supertrend,2025-10-31 16:00:00,COVER,4014.49,2.9133345661988193,4020.53,3996.3699999999985,554.7668792108395,4025.4,-31.784480117230018,SL,SL
XAUUSD,mark2,2025-11-03 10:35:00,BUY,4014.45,5.184737188886292,4011.24,4024.08,554.7668792108395,,,,
XAUUSD,mark2,2025-11-03 11:05:00,SELL,4014.45,5.184737188886292,4011.24,4024.08,611.1249724540353,4025.32,56.35809324319578,TP,R:R
XAUUSD,mark2,2025-11-03 14:40:00,SHORT,4008.25,6.3880659141539216,4011.12,3999.6400000000003,611.1249724540353,,,,
XAUUSD,mark2,2025-11-03 14:45:00,COVER,4008.25,6.3880659141539216,4011.12,3999.6400000000003,587.233605935101,4011.99,-23.891366518934273,SL,SL
XAUUSD,mark2,2025-11-05 17:20:00,BUY,3971.44,3.509364178895038,3966.42,3986.5,587.233605935101,,,,
XAUUSD,mark2,2025-11-05 18:45:00,SELL,3971.44,3.509364178895038,3966.42,3986.5,644.1554929167778,3987.66,56.92188698167681,TP,R:R
XAUUSD,mark2,2025-11-06 20:00:00,SHORT,3982.66,3.702043062739922,3987.88,3966.999999999999,644.1554929167778,,,,
XAUUSD,mark2,2025-11-06 20:20:00,COVER,3982.66,3.702043062739922,3987.88,3966.999999999999,623.1649087510422,3988.33,-20.990584165735626,SL,SL
XAUUSD,mark2,2025-11-07 04:35:00,BUY,3998.39,2.6783592066663635,3991.41,4019.33,623.1649087510422,,,,
XAUUSD,mark2,2025-11-07 05:05:00,SELL,3998.39,2.6783592066663635,3991.41,4019.33,598.8989743386451,3989.33,-24.265934412397108,SL,SL
XAUUSD,mark_dollar_supertrend,2025-11-07 18:20:00,BUY,4005.02,1.8992567896574293,3995.56,4033.4,598.8989743386451,,,,
XAUUSD,mark_dollar_supertrend,2025-11-07 19:15:00,SELL,4005.02,1.8992567896574293,3995.56,4033.4,580.0773395531402,3995.11,-18.82163478550485,SL,SL
XAUUSD,mark_dollar_supertrend,2025-11-10 01:00:00,BUY,4006.62,1.9641444905863261,3997.76,4033.199999999999,580.0773395531402,,,,
XAUUSD,mark_dollar_supertrend,2025-11-10 03:15:00,SELL,4006.62,1.9641444905863261,3997.76,4033.199999999999,634.5627077220054,4034.36,54.48536816886515,TP,R:R
XAUUSD,mark2,2025-11-11 15:00:00,BUY,4135.37,8.979660958330726,4133.25,4141.73,634.5627077220054,,,,
XAUUSD,mark2,2025-11-11 15:20:00,SELL,4135.37,8.979660958330726,4133.25,4141.73,705.3224360736525,4143.25,70.7597283516471,TP,R:R
XAUUSD,mark_dollar_supertrend,2025-11-11 15:30:00,BUY,4144.86,3.896809039081397,4139.43,4161.149999999998,705.3224360736525,,,,
XAUUSD,mark_dollar_supertrend,2025-11-11 16:10:00,SELL,4144.86,3.896809039081397,4139.43,4161.149999999998,683.2664969124523,4139.2,-22.05593916120014,SL,SL
XAUUSD,mark2,2025-11-13 01:10:00,SHORT,4198.91,2.2183977172482745,4208.15,4171.1900000000005,683.2664969124523,,,,
XAUUSD,mark2,2025-11-13 05:45:00,COVER,4198.91,2.2183977172482745,4208.15,4171.1900000000005,661.8589589410053,4208.56,-21.40753797144706,SL,SL
XAUUSD,mark2,2025-11-17 03:00:00,BUY,4088.6,2.7965871504549877,4081.5,4109.9,661.8589589410053,,,,
XAUUSD,mark2,2025-11-17 05:00:00,SELL,4088.6,2.7965871504549877,4081.5,4109.9,637.221026145497,4079.79,-24.637932795508288,SL,SL
XAUUSD,mark_dollar_supertrend,2025-11-17 13:50:00,BUY,4085.25,2.1973138832603807,4076.55,4111.349999999999,637.221026145497,,,,
XAUUSD,mark_dollar_supertrend,2025-11-17 15:25:00,SELL,4085.25,2.1973138832603807,4076.55,4111.349999999999,617.7308520009777,4076.38,-19.490174144519337,SL,SL
XAUUSD,mark2,2025-11-18 07:45:00,SHORT,4021.05,4.83862286162655,4024.88,4009.5600000000004,617.7308520009777,,,,
XAUUSD,mark2,2025-11-18 08:55:00,COVER,4021.05,4.83862286162655,4024.88,4009.5600000000004,675.1653053684865,4009.18,57.434453367508816,TP,R:R
XAUUSD,mark_dollar_supertrend,2025-11-18 14:20:00,SHORT,4036.36,3.364611156321372,4042.38,4018.3,675.1653053684865,,,,
XAUUSD,mark_dollar_supertrend,2025-11-18 15:00:00,COVER,4036.36,3.364611156321372,4042.38,4018.3,648.0801855601004,4044.41,-27.085119808386125,SL,SL
XAUUSD,mark_dollar_supertrend,2025-11-18 15:20:00,BUY,4049.0,2.645225247184116,4041.65,4071.0499999999997,648.0801855601004,,,,
XAUUSD,mark_dollar_supertrend,2025-11-18 16:00:00,SELL,4049.0,2.645225247184116,4041.65,4071.0499999999997,714.4753392644215,4074.1,66.39515370432106,TP,R:R
XAUUSD,mark_dollar_supertrend,2025-11-19 01:50:00,BUY,4074.34,4.996331043807185,4070.05,4087.21,714.4753392644215,,,,
XAUUSD,mark_dollar_supertrend,2025-11-19 02:55:00,SELL,4074.34,4.996331043807185,4070.05,4087.21,690.2930970123939,4069.5,-24.182242252027503,SL,SL
XAUUSD,mark_dollar_supertrend,2025-11-19 16:10:00,BUY,4117.51,3.256099514209107,4111.15,4136.590000000002,690.2930970123939,,,,
XAUUSD,mark_dollar_supertrend,2025-11-19 16:20:00,SELL,4117.51,3.256099514209107,4111.15,4136.590000000002,665.644423689829,4109.94,-24.648673322564957,SL,SL
XAUUSD,mark2,2025-11-19 23:20:00,BUY,4076.24,1.8732957514723396,4065.58,4108.219999999999,665.644423689829,,,,
XAUUSD,mark2,2025-11-20 02:20:00,SELL,4076.24,1.8732957514723396,4065.58,4108.219999999999,726.3579389950472,4108.65,60.71351530521825,TP,R:R
XAUUSD,mark2,2025-11-20 08:35:00,BUY,4068.39,2.2258159519766596,4058.6,4097.76,726.3579389950472,,,,
XAUUSD,mark2,2025-11-20 10:00:00,SELL,4068.39,2.2258159519766596,4058.6,4097.76,682.4203321030284,4048.65,-43.93760689201878,SL,SL
XAUUSD,mark_dollar_supertrend,2025-11-21 02:30:00,SHORT,4072.11,4.642315184374495,4076.52,4058.8800000000006,682.4203321030284,,,,
XAUUSD,mark_dollar_supertrend,2025-11-21 02:40:00,COVER,4072.11,4.642315184374495,4076.52,4058.8800000000006,650.1562415716265,4079.06,-32.2640905314019,SL,SL
XAUUSD,mark_dollar_supertrend,2025-11-25 20:55:00,SHORT,4134.53,3.854681274139773,4139.59,4119.3499999999985,650.1562415716265,,,,
XAUUSD,mark_dollar_supertrend,2025-11-26 02:20:00,COVER,4134.53,3.854681274139773,4139.59,4119.3499999999985,624.3298770348907,4141.23,-25.826364536735777,SL,SL
XAUUSD,mark2,2025-11-26 10:50:00,BUY,4159.75,3.9102079981308697,4154.96,4174.12,624.3298770348907,,,,
XAUUSD,mark2,2025-11-26 14:45:00,SELL,4159.75,3.9102079981308697,4154.96,4174.12,604.0749996045716,4154.57,-20.254877430319045,SL,SL
XAUUSD,mark_dollar_supertrend,2025-11-27 08:20:00,BUY,4155.0,8.84012194543197,4152.95,4161.150000000001,604.0749996045716,,,,
XAUUSD,mark_dollar_supertrend,2025-11-27 10:00:00,SELL,4155.0,8.84012194543197,4152.95,4161.150000000001,668.1658837089534,4162.25,64.09088410438179,TP,R:R
XAUUSD,mark_dollar_supertrend,2025-12-02 13:35:00,BUY,4198.4,11.791162653688675,4196.7,4203.499999999999,668.1658837089534,,,,
XAUUSD,mark_dollar_supertrend,2025-12-02 13:50:00,SELL,4198.4,11.791162653688675,4196.7,4203.499999999999,731.8381620388786,4203.8,63.67227832992528,TP,R:R
XAUUSD,mark_dollar_supertrend,2025-12-03 16:15:00,SHORT,4221.66,2.4206333915288933,4230.73,4194.450000000001,731.8381620388786,,,,
XAUUSD,mark_dollar_supertrend,2025-12-03 16:30:00,COVER,4221.66,2.4206333915288933,4230.73,4194.450000000001,689.9854106993441,4238.95,-41.85275133953448,SL,SL
XAUUSD,mark_dollar_supertrend,2025-12-04 18:15:00,BUY,4217.08,2.915431312813981,4209.98,4238.380000000001,689.9854106993441,,,,
XAUUSD,mark_dollar_supertrend,2025-12-04 20:55:00,SELL,4217.08,2.915431312813981,4209.98,4238.380000000001,663.6299116315058,4208.04,-26.35549906783828,SL,SL
XAUUSD,mark2,2025-12-08 13:45:00,SHORT,4211.4,7.9635589395780695,4213.9,4203.9,663.6299116315058,,,,
XAUUSD,mark2,2025-12-08 15:25:00,COVER,4211.4,7.9635589395780695,4213.9,4203.9,728.3736458102692,4203.27,64.74373417876333,TP,R:R
XAUUSD,mark2,2025-12-09 20:05:00,BUY,4203.05,12.630756863758439,4201.32,4208.240000000002,728.3736458102692,,,,
XAUUSD,mark2,2025-12-09 20:55:00,SELL,4203.05,12.630756863758439,4201.32,4208.240000000002,801.8846507573396,4208.87,73.51100494707043,TP,R:R
XAUUSD,mark2,2025-12-10 08:25:00,BUY,4207.18,8.382069520111882,4204.31,4215.79,801.8846507573396,,,,
XAUUSD,mark2,2025-12-10 08:30:00,SELL,4207.18,8.382069520111882,4204.31,4215.79,771.0386349233255,4203.5,-30.846015834014164,SL,SL
XAUUSD,mark2,2025-12-10 15:20:00,BUY,4197.19,5.641746109195815,4193.09,4209.489999999998,771.0386349233255,,,,
XAUUSD,mark2,2025-12-10 16:55:00,SELL,4197.19,5.641746109195815,4193.09,4209.489999999998,745.0301853599346,4192.58,-26.00844956339086,SL,SL
XAUUSD,mark_dollar_supertrend,2025-12-11 12:30:00,SHORT,4214.4,6.554517759763352,4217.81,4204.169999999997,745.0301853599346,,,,
XAUUSD,mark_dollar_supertrend,2025-12-11 13:00:00,COVER,4214.4,6.554517759763352,4217.81,4204.169999999997,717.9600270121113,4218.53,-27.070158347823362,SL,SL
XAUUSD,mark_dollar_supertrend,2025-12-11 23:35:00,BUY,4280.51,8.755610085513423,4278.05,4287.89,717.9600270121113,,,,
XAUUSD,mark_dollar_supertrend,2025-12-12 01:30:00,SELL,4280.51,8.755610085513423,4278.05,4287.89,690.3798552427392,4277.36,-27.58017176937206,SL,SL
XAUUSD,mark2,2025-12-12 02:10:00,BUY,4276.39,7.757077025199105,4273.72,4284.400000000001,690.3798552427392,,,,
XAUUSD,mark2,2025-12-12 02:50:00,SELL,4276.39,7.757077025199105,4273.72,4284.400000000001,647.3280777528827,4270.84,-43.05177748985644,SL,SL
XAUUSD,mark_dollar_supertrend,2025-12-15 10:45:00,BUY,4347.31,7.113495359920555,4344.58,4355.500000000002,647.3280777528827,,,,
XAUUSD,mark_dollar_supertrend,2025-12-15 11:45:00,SELL,4347.31,7.113495359920555,4344.58,4355.500000000002,625.9164567195203,4344.3,-21.411621033362422,SL,SL
XAUUSD,mark_dollar_supertrend,2025-12-15 12:40:00,SHORT,4338.61,8.774529767094737,4340.75,4332.189999999999,625.9164567195203,,,,
XAUUSD,mark_dollar_supertrend,2025-12-15 12:50:00,COVER,4338.61,8.774529767094737,4340.75,4332.189999999999,606.8757271249241,4340.78,-19.04072959459622,SL,SL
XAUUSD,mark_dollar_supertrend,2025-12-15 14:25:00,BUY,4346.41,7.341238634576987,4343.93,4353.8499999999985,606.8757271249241,,,,
XAUUSD,mark_dollar_supertrend,2025-12-15 15:00:00,SELL,4346.41,7.341238634576987,4343.93,4353.8499999999985,563.9294811126528,4340.56,-42.94624601227137,SL,SL
XAUUSD,mark_dollar_supertrend,2025-12-15 22:30:00,SHORT,4301.53,2.7871308786454465,4307.6,4283.319999999998,563.9294811126528,,,,
XAUUSD,mark_dollar_supertrend,2025-12-16 01:00:00,COVER,4301.53,2.7871308786454465,4307.6,4283.319999999998,543.7227822424733,4308.78,-20.206698870179487,SL,SL
XAUUSD,mark_dollar_supertrend,2025-12-16 04:45:00,SHORT,4304.61,3.1489736423307493,4309.79,4289.069999999999,543.7227822424733,,,,
XAUUSD,mark_dollar_supertrend,2025-12-16 05:10:00,COVER,4304.61,3.1489736423307493,4309.79,4289.069999999999,613.8189355207536,4282.35,70.0961532782803,TP,R:R
XAUUSD,mark2,2025-12-16 09:30:00,BUY,4286.58,2.7040481741004383,4279.77,4307.009999999998,613.8189355207536,,,,
XAUUSD,mark2,2025-12-16 10:15:00,SELL,4286.58,2.7040481741004383,4279.77,4307.009999999998,590.1855544791164,4277.84,-23.63338104163724,SL,SL
XAUUSD,mark2,2025-12-17 14:30:00,SHORT,4319.25,5.805103814548339,4322.3,4310.099999999999,590.1855544791164,,,,
XAUUSD,mark2,2025-12-17 15:05:00,COVER,4319.25,5.805103814548339,4322.3,4310.099999999999,556.8642585836102,4324.99,-33.321295895506196,SL,SL
XAUUSD,mark2,2025-12-17 18:25:00,BUY,4326.69,2.643342999605866,4320.37,4345.649999999999,556.8642585836102,,,,
XAUUSD,mark2,2025-12-17 22:45:00,SELL,4326.69,2.643342999605866,4320.37,4345.649999999999,607.6693110360357,4345.91,50.80505245242542,TP,R:R
XAUUSD,mark2,2025-12-17 22:50:00,SHORT,4341.79,4.309711425787005,4346.02,4329.0999999999985,607.6693110360357,,,,
XAUUSD,mark2,2025-12-18 03:15:00,COVER,4341.79,4.309711425787005,4346.02,4329.0999999999985,667.660494082991,4327.87,59.99118304695542,TP,R:R
XAUUSD,mark2,2025-12-18 04:40:00,SHORT,4333.98,5.257169244747408,4337.79,4322.549999999998,667.660494082991,,,,
XAUUSD,mark2,2025-12-18 11:50:00,COVER,4333.98,5.257169244747408,4337.79,4322.549999999998,733.2699662574364,4321.5,65.60947217444536,TP,R:R
XAUUSD,mark2,2025-12-22 14:15:00,BUY,4409.9,5.994032421722794,4406.23,4420.91,733.2699662574364,,,,
XAUUSD,mark2,2025-12-22 15:05:00,SELL,4409.9,5.994032421722794,4406.23,4420.91,803.7597875368978,4421.66,70.48982127946137,TP,R:R
XAUUSD,mark_dollar_supertrend,2025-12-23 13:50:00,BUY,4492.32,5.480180369570211,4487.92,4505.519999999999,803.7597875368978,,,,
XAUUSD,mark_dollar_supertrend,2025-12-23 14:05:00,SELL,4492.32,5.480180369570211,4487.92,4505.519999999999,777.0713091370915,4487.45,-26.68847839980633,SL,SL
XAUUSD,mark_dollar_supertrend,2025-12-23 15:00:00,BUY,4492.98,3.4434474555560373,4486.21,4513.289999999998,777.0713091370915,,,,
XAUUSD,mark_dollar_supertrend,2025-12-23 15:50:00,SELL,4492.98,3.4434474555560373,4486.21,4513.289999999998,728.7941758101974,4478.96,-48.27713332689402,SL,SL
XAUUSD,mark2,2025-12-24 02:10:00,SHORT,4507.79,4.480292064406851,4512.67,4493.15,728.7941758101974,,,,
XAUUSD,mark2,2025-12-24 02:25:00,COVER,4507.79,4.480292064406851,4512.67,4493.15,701.7332117411802,4513.83,-27.060964069017217,SL,SL
XAUUSD,mark2,2025-12-24 12:40:00,BUY,4485.89,5.946891624925317,4482.35,4496.51,701.7332117411802,,,,
XAUUSD,mark2,2025-12-24 15:15:00,SELL,4485.89,5.946891624925317,4482.35,4496.51,667.5980538141048,4480.15,-34.135157927075426,SL,SL
XAUUSD,mark2,2025-12-26 12:55:00,BUY,4514.46,6.398703391189279,4511.33,4523.85,667.5980538141048,,,,
XAUUSD,mark2,2025-12-26 13:00:00,SELL,4514.46,6.398703391189279,4511.33,4523.85,646.9302418605604,4511.23,-20.667811953544398,SL,SL
XAUUSD,mark_dollar_supertrend,2025-12-26 19:10:00,SHORT,4526.25,1.9177773968198635,4536.37,4495.89,646.9302418605604,,,,
XAUUSD,mark_dollar_supertrend,2025-12-29 02:20:00,COVER,4526.25,1.9177773968198635,4536.37,4495.89,708.5676073943514,4494.11,61.63736553379104,TP,R:R
XAUUSD,mark_dollar_supertrend,2025-12-29 08:05:00,SHORT,4504.58,4.364892858692201,4509.45,4489.97,708.5676073943514,,,,
XAUUSD,mark_dollar_supertrend,2025-12-29 08:35:00,COVER,4504.58,4.364892858692201,4509.45,4489.97,773.9537024175587,4489.6,65.38609502320726,TP,R:R
XAUUSD,mark_dollar_supertrend,2025-12-29 14:50:00,BUY,4464.19,6.503812625358166,4460.62,4474.899999999999,773.9537024175587,,,,
XAUUSD,mark_dollar_supertrend,2025-12-29 15:10:00,SELL,4464.19,6.503812625358166,4460.62,4474.899999999999,731.8089966052406,4457.71,-42.14470581231808,SL,SL
XAUUSD,mark2,2025-12-30 08:45:00,BUY,4365.43,3.927418586432316,4359.84,4382.200000000001,731.8089966052406,,,,
XAUUSD,mark2,2025-12-30 10:25:00,SELL,4365.43,3.927418586432316,4359.84,4382.200000000001,684.1694091518162,4353.3,-47.63958745342442,SL,SL
XAUUSD,mark_dollar_supertrend,2025-12-31 18:00:00,SHORT,4328.11,1.763323219463394,4339.75,4293.189999999999,684.1694091518162,,,,
XAUUSD,mark_dollar_supertrend,2026-01-02 01:20:00,COVER,4328.11,1.763323219463394,4339.75,4293.189999999999,663.2563957689794,4339.97,-20.91301338283688,SL,SL
XAUUSD,mark2,2026-01-02 14:50:00,BUY,4389.98,4.242578224535412,4385.29,4404.049999999998,663.2563957689794,,,,
XAUUSD,mark2,2026-01-02 15:20:00,SELL,4389.98,4.242578224535412,4385.29,4404.049999999998,627.1944808604284,4381.48,-36.061914908550996,SL,SL
XAUUSD,mark_dollar_supertrend,2026-01-05 13:15:00,SHORT,4427.63,3.0896279845340557,4433.72,4409.36,627.1944808604284,,,,
XAUUSD,mark_dollar_supertrend,2026-01-05 14:45:00,COVER,4427.63,3.0896279845340557,4433.72,4409.36,689.9448252263163,4407.32,62.750344365887905,TP,R:R
